playerId,area,competition_name,season_name,player_shortName,player_firstName,player_lastName,isRomanian,player_birthDate,isU21,team_name,player_currentTeamId,generic_position_code,player_height,player_weight,player_foot,competitionId,seasonId,positions_percent,positions_position_name,positions_position_code,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_goals,total_assists,total_shots,total_headShots,total_yellowCards,total_redCards,total_directRedCards,total_penalties,total_linkupPlays,total_duels,total_duelsWon,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_passes,total_successfulPasses,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_dribbles,total_successfulDribbles,total_interceptions,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_recoveries,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_shotsOnTarget,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,average_passLength,average_longPassLength,average_dribbleDistanceFromOpponentGoal,average_ballRecoveries,average_duels,average_defensiveDuels,average_offensiveDuels,average_aerialDuels,average_fouls,average_goals,average_assists,average_passes,average_smartPasses,average_passesToFinalThird,average_crosses,average_dribbles,average_shots,average_headShots,average_interceptions,average_successfulDefensiveAction,average_yellowCards,average_redCards,average_directRedCards,average_successfulAttackingActions,average_freeKicks,average_directFreeKicks,average_corners,average_penalties,average_accelerations,average_looseBallDuels,average_missedBalls,average_forwardPasses,average_backPasses,average_throughPasses,average_keyPasses,average_verticalPasses,average_longPasses,average_shotAssists,average_shotOnTargetAssists,average_linkupPlays,average_opponentHalfRecoveries,average_dangerousOpponentHalfRecoveries,average_ballLosses,average_losses,average_ownHalfLosses,average_dangerousOwnHalfLosses,average_duelsWon,average_defensiveDuelsWon,average_offensiveDuelsWon,average_successfulPasses,average_successfulSmartPasses,average_successfulCrosses,average_successfulForwardPasses,average_successfulBackPasses,average_successfulThroughPasses,average_successfulKeyPasses,average_successfulVerticalPasses,average_successfulLongPasses,average_successfulDribbles,average_defensiveActions,average_attackingActions,average_freeKicksOnTarget,average_directFreeKicksOnTarget,average_successfulPenalties,average_successfulLinkupPlays,average_looseBallDuelsWon,average_successfulPassesToFinalThird,average_xgShot,average_xgAssist,average_xgSave,average_receivedPass,average_touchInBox,average_progressiveRun,average_offsides,average_clearances,average_secondAssists,average_thirdAssists,average_foulsSuffered,average_progressivePasses,average_counterpressingRecoveries,average_slidingTackles,average_goalKicks,average_shotsBlocked,average_shotsOnTarget,average_successfulProgressivePasses,average_successfulSlidingTackles,average_successfulGoalKicks,average_dribblesAgainst,average_dribblesAgainstWon,average_goalKicksShort,average_goalKicksLong,average_fieldAerialDuels,average_fieldAerialDuelsWon,average_gkConcededGoals,average_gkShotsAgainst,average_gkExits,average_gkAerialDuels,average_gkSaves,average_gkSuccessfulExits,average_gkAerialDuelsWon,average_newDuelsWon,average_newDefensiveDuelsWon,average_newOffensiveDuelsWon,average_newSuccessfulDribbles,average_lateralPasses,average_successfulLateralPasses,percent_duelsWon,percent_defensiveDuelsWon,percent_offensiveDuelsWon,percent_aerialDuelsWon,percent_successfulPasses,percent_successfulSmartPasses,percent_successfulPassesToFinalThird,percent_successfulCrosses,percent_successfulDribbles,percent_shotsOnTarget,percent_headShotsOnTarget,percent_goalConversion,percent_directFreeKicksOnTarget,percent_penaltiesConversion,percent_win,percent_successfulForwardPasses,percent_successfulBackPasses,percent_successfulThroughPasses,percent_successfulKeyPasses,percent_successfulVerticalPasses,percent_successfulLongPasses,percent_successfulShotAssists,percent_successfulLinkupPlays,percent_yellowCardsPerFoul,percent_successfulProgressivePasses,percent_successfulSlidingTackles,percent_successfulGoalKicks,percent_dribblesAgainstWon,percent_fieldAerialDuelsWon,percent_gkSaves,percent_gkSuccessfulExits,percent_gkAerialDuelsWon,percent_newDuelsWon,percent_newDefensiveDuelsWon,percent_newOffensiveDuelsWon,percent_newSuccessfulDribbles,percent_successfulLateralPasses,roundId,player_wyId,player_middleName,player_currentNationalTeamId,player_gender,player_status,player_imageDataURL,player_birthArea_id,player_birthArea_alpha2code,player_birthArea_alpha3code,player_birthArea_name,player_passportArea_id,player_passportArea_alpha2code,player_passportArea_alpha3code,player_passportArea_name,player_role_name,player_role_code2,player_role_code3,teams_wyId
236738,Romania,Liga2,2025_2026,R. Boboc,Robert Florin,Boboc,true,1995-05-27,false,1599 Şelimbăr,68616,CM,179,78,right,720,191744,52,Left Centre Midfielder,lcmf,13,9,8,4,757,757,1,0,8,0,4,0,0,0,0,140,47,66,12,32,15,23,11,20,346,287,1,0,58,36,2,0,131,88,33,32,7,1,2,2,133,121,37,16,4,4,33,104,73,15,5,1,1,0,0,0,0,0,0,0,0,19,9,4,4,2,103,42,7,75,29,7,0.32,0.45,0,214,4,3,0,4,0,0,6,7,61,62,5,0,17,9,0,0,2,47,2,0,23,11,0,0,0,0,0,0,0,0,68,35,13,3,133,121,18.03,28,7.31,12.25,16.64,7.85,3.8,2.73,2.38,0.12,0,41.14,0.12,6.9,0.24,0.48,0.95,0,3.92,8.68,0.48,0,0,0.59,0.12,0,0,0,0,2.26,0.48,15.57,3.92,0.83,0.24,15.81,4.4,0.48,0.24,0,4.99,0.83,0,8.92,3.45,0.83,5.59,1.43,1.78,34.12,0,0,10.46,3.8,0.12,0.24,14.39,1.9,0.48,12.36,1.79,0.12,0,0,0,1.07,4.28,0.04,0.05,0,25.44,0.48,0.36,0,0.48,0,0,0.83,7.25,7.37,0.59,0,0.71,0.24,5.59,0.24,0,2.02,1.07,0,0,2.73,1.31,0,0,0,0,0,0,0,8.08,4.16,1.55,0.36,15.81,14.39,33.57,18.18,46.88,47.83,82.95,0,62.07,0,100,25,0,12.5,0,0,20,67.18,96.97,14.29,100,90.98,43.24,50,0,20,77.05,40,0,52.94,47.83,0,0,0,48.57,53.03,40.63,75,90.98,None,236738,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g269325_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,68616
236738,Romania,Liga2,2025_2026,R. Boboc,Robert Florin,Boboc,true,1995-05-27,false,1599 Şelimbăr,68616,CM,179,78,right,720,191744,13,Right Centre Midfielder,rcmf,13,9,8,4,757,757,1,0,8,0,4,0,0,0,0,140,47,66,12,32,15,23,11,20,346,287,1,0,58,36,2,0,131,88,33,32,7,1,2,2,133,121,37,16,4,4,33,104,73,15,5,1,1,0,0,0,0,0,0,0,0,19,9,4,4,2,103,42,7,75,29,7,0.32,0.45,0,214,4,3,0,4,0,0,6,7,61,62,5,0,17,9,0,0,2,47,2,0,23,11,0,0,0,0,0,0,0,0,68,35,13,3,133,121,18.03,28,7.31,12.25,16.64,7.85,3.8,2.73,2.38,0.12,0,41.14,0.12,6.9,0.24,0.48,0.95,0,3.92,8.68,0.48,0,0,0.59,0.12,0,0,0,0,2.26,0.48,15.57,3.92,0.83,0.24,15.81,4.4,0.48,0.24,0,4.99,0.83,0,8.92,3.45,0.83,5.59,1.43,1.78,34.12,0,0,10.46,3.8,0.12,0.24,14.39,1.9,0.48,12.36,1.79,0.12,0,0,0,1.07,4.28,0.04,0.05,0,25.44,0.48,0.36,0,0.48,0,0,0.83,7.25,7.37,0.59,0,0.71,0.24,5.59,0.24,0,2.02,1.07,0,0,2.73,1.31,0,0,0,0,0,0,0,8.08,4.16,1.55,0.36,15.81,14.39,33.57,18.18,46.88,47.83,82.95,0,62.07,0,100,25,0,12.5,0,0,20,67.18,96.97,14.29,100,90.98,43.24,50,0,20,77.05,40,0,52.94,47.83,0,0,0,48.57,53.03,40.63,75,90.98,None,236738,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g269325_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,68616
236738,Romania,Liga2,2025_2026,R. Boboc,Robert Florin,Boboc,true,1995-05-27,false,1599 Şelimbăr,68616,DM,179,78,right,720,191744,13,Left Defensive Midfielder,ldmf,13,9,8,4,757,757,1,0,8,0,4,0,0,0,0,140,47,66,12,32,15,23,11,20,346,287,1,0,58,36,2,0,131,88,33,32,7,1,2,2,133,121,37,16,4,4,33,104,73,15,5,1,1,0,0,0,0,0,0,0,0,19,9,4,4,2,103,42,7,75,29,7,0.32,0.45,0,214,4,3,0,4,0,0,6,7,61,62,5,0,17,9,0,0,2,47,2,0,23,11,0,0,0,0,0,0,0,0,68,35,13,3,133,121,18.03,28,7.31,12.25,16.64,7.85,3.8,2.73,2.38,0.12,0,41.14,0.12,6.9,0.24,0.48,0.95,0,3.92,8.68,0.48,0,0,0.59,0.12,0,0,0,0,2.26,0.48,15.57,3.92,0.83,0.24,15.81,4.4,0.48,0.24,0,4.99,0.83,0,8.92,3.45,0.83,5.59,1.43,1.78,34.12,0,0,10.46,3.8,0.12,0.24,14.39,1.9,0.48,12.36,1.79,0.12,0,0,0,1.07,4.28,0.04,0.05,0,25.44,0.48,0.36,0,0.48,0,0,0.83,7.25,7.37,0.59,0,0.71,0.24,5.59,0.24,0,2.02,1.07,0,0,2.73,1.31,0,0,0,0,0,0,0,8.08,4.16,1.55,0.36,15.81,14.39,33.57,18.18,46.88,47.83,82.95,0,62.07,0,100,25,0,12.5,0,0,20,67.18,96.97,14.29,100,90.98,43.24,50,0,20,77.05,40,0,52.94,47.83,0,0,0,48.57,53.03,40.63,75,90.98,None,236738,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g269325_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Midfielder,MD,MID,68616
236712,Romania,Liga2,2025_2026,B. Fejer,Csongor Béla,Fejer,true,1995-05-11,false,Sepsi,30827,GK,190,87,left,720,191744,100,Goalkeeper,gk,1,1,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.63,6,0,0,0,1,0,0,0,0,1,0,0,6,0,0,5,0,0,1,0,6,0,0,0,1,6,0,0,0,0,5,0,0,0,0,4,4,20.07,38.3,0,1.82,0,0,0,0,0,0,0,8.18,0,0,0,0,0,0,1.82,1.82,0,0,0,0,0,0,0,0,0,0,0.91,4.55,0,0,0,3.64,0.91,0,0,0,0,0,0,0,0,0,0,0,0,8.18,0,0,4.55,0,0,0,3.64,0.91,0,1.82,0,0,0,0,0,0,0,0,0,0.57,5.45,0,0,0,0.91,0,0,0,0.91,0,0,5.45,0,0,0.91,0,5.45,0,0,4.55,0,0,0,0.91,5.45,0,0,4.55,0,0,0,0,0,0,3.64,3.64,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,100,0,100,0,0,83.33,0,0,0,0,0,0,100,None,236712,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g269596_100x130.png,642,RO,ROU,Romania,348,HU,HUN,Hungary,Goalkeeper,GK,GKP,30827
237028,Romania,Liga2,2025_2026,Sérgio Ribeiro,Sérgio Miguel,Hora Ribeiro,false,1996-01-18,false,Corvinul Hunedoara,11619,CM,180,70,right,720,191744,48,Left Centre Midfielder,lcmf,13,13,4,0,1192,1192,5,3,28,3,2,0,0,0,3,141,46,48,9,51,24,17,5,10,557,473,2,1,76,58,31,8,147,113,123,116,7,4,7,7,196,168,55,36,9,9,34,83,66,70,25,22,10,7,2,34,0,3,1,11,0,25,8,5,22,7,90,57,11,110,20,3,1.38,2.46,0,396,28,13,0,3,0,0,2,9,94,43,1,0,14,5,0,0,11,77,1,0,17,5,0,0,0,0,0,0,0,0,61,31,17,5,196,168,18.71,38.99,6.59,6.8,10.65,3.62,3.85,1.28,0.76,0.38,0.23,42.06,0.15,5.74,2.34,0.68,2.11,0.23,2.57,4.98,0.15,0,0,1.89,1.66,0.53,2.57,0,0.08,1.89,0.38,11.1,9.29,0.53,0.53,14.8,4.15,1.66,0.53,0.23,4.3,0.83,0,8.31,1.51,0.23,3.47,0.68,1.81,35.71,0.08,0.6,8.53,8.76,0.3,0.53,12.68,2.72,0.68,6.27,5.28,0.76,0.15,0,0.23,0.6,4.38,0.1,0.19,0,29.9,2.11,0.98,0,0.23,0,0,0.68,7.1,3.25,0.08,0,0.15,0.83,5.81,0.08,0,1.06,0.38,0,0,1.28,0.38,0,0,0,0,0,0,0,4.61,2.34,1.28,0.38,14.8,12.68,32.62,18.75,47.06,29.41,84.92,50,76.32,25.81,100,39.29,66.67,17.86,28.57,0,76.9,76.87,94.31,57.14,100,85.71,65.45,54.55,100,20,81.91,100,0,35.71,29.41,0,0,0,43.26,64.58,33.33,55.56,85.71,None,237028,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g270097_100x130.png,620,PT,PRT,Portugal,620,PT,PRT,Portugal,Forward,FW,FWD,11619
237028,Romania,Liga2,2025_2026,Sérgio Ribeiro,Sérgio Miguel,Hora Ribeiro,false,1996-01-18,false,Corvinul Hunedoara,11619,CM,180,70,right,720,191744,24,Right Centre Midfielder,rcmf,13,13,4,0,1192,1192,5,3,28,3,2,0,0,0,3,141,46,48,9,51,24,17,5,10,557,473,2,1,76,58,31,8,147,113,123,116,7,4,7,7,196,168,55,36,9,9,34,83,66,70,25,22,10,7,2,34,0,3,1,11,0,25,8,5,22,7,90,57,11,110,20,3,1.38,2.46,0,396,28,13,0,3,0,0,2,9,94,43,1,0,14,5,0,0,11,77,1,0,17,5,0,0,0,0,0,0,0,0,61,31,17,5,196,168,18.71,38.99,6.59,6.8,10.65,3.62,3.85,1.28,0.76,0.38,0.23,42.06,0.15,5.74,2.34,0.68,2.11,0.23,2.57,4.98,0.15,0,0,1.89,1.66,0.53,2.57,0,0.08,1.89,0.38,11.1,9.29,0.53,0.53,14.8,4.15,1.66,0.53,0.23,4.3,0.83,0,8.31,1.51,0.23,3.47,0.68,1.81,35.71,0.08,0.6,8.53,8.76,0.3,0.53,12.68,2.72,0.68,6.27,5.28,0.76,0.15,0,0.23,0.6,4.38,0.1,0.19,0,29.9,2.11,0.98,0,0.23,0,0,0.68,7.1,3.25,0.08,0,0.15,0.83,5.81,0.08,0,1.06,0.38,0,0,1.28,0.38,0,0,0,0,0,0,0,4.61,2.34,1.28,0.38,14.8,12.68,32.62,18.75,47.06,29.41,84.92,50,76.32,25.81,100,39.29,66.67,17.86,28.57,0,76.9,76.87,94.31,57.14,100,85.71,65.45,54.55,100,20,81.91,100,0,35.71,29.41,0,0,0,43.26,64.58,33.33,55.56,85.71,None,237028,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g270097_100x130.png,620,PT,PRT,Portugal,620,PT,PRT,Portugal,Forward,FW,FWD,11619
238639,Romania,Liga2,2025_2026,E. Mensah,Emmanuel,Mensah,false,2004-07-10,true,Gloria Bistriţa,71139,CF,0,0,right,720,191744,89,Striker,cf,8,8,6,0,636,636,1,1,6,1,0,0,0,1,13,164,64,20,5,87,36,33,16,9,145,98,1,0,20,12,9,0,37,17,46,39,3,0,2,2,33,21,8,2,29,16,6,27,18,45,18,0,0,0,0,0,1,9,0,17,0,24,7,3,4,2,10,6,0,90,9,0,1.27,0.34,0,92,15,17,3,1,0,1,0,12,13,7,1,0,2,0,0,0,5,9,0,0,33,16,0,0,0,0,0,0,0,0,63,11,29,13,33,21,15.16,18.63,45.36,1.42,23.21,2.83,12.31,4.67,1.27,0.14,0.14,20.52,0.14,2.83,1.27,4.1,0.85,0.14,0.85,2.55,0,0,0,2.55,0,0,0,0.14,0,3.4,0.42,5.24,6.51,0.42,0.28,4.67,1.13,0.57,0.28,1.84,0.85,0,0,12.74,1.27,0,9.06,0.71,5.09,13.87,0,0,2.41,5.52,0,0.28,2.97,0.28,2.26,3.82,6.36,0,0,0.14,1.27,0.99,1.7,0.18,0.05,0,13.02,2.12,2.41,0.42,0.14,0,0.14,1.7,1.84,0.99,0.14,0,0,0.71,1.27,0,0,0.28,0,0,0,4.67,2.26,0,0,0,0,0,0,0,8.92,1.56,4.1,1.84,4.67,2.97,39.02,25,41.38,48.48,67.59,0,60,0,55.17,83.33,100,16.67,0,100,25,45.95,84.78,0,100,63.64,25,75,69.23,0,69.23,0,0,0,48.48,0,0,0,38.41,55,33.33,44.83,63.64,None,238639,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,288,GH,GHA,Ghana,288,GH,GHA,Ghana,Forward,FW,FWD,71139
238639,Romania,Liga2,2025_2026,E. Mensah,Emmanuel,Mensah,false,2004-07-10,true,Gloria Bistriţa,71139,W,0,0,right,720,191744,10,Left Winger,lw,8,8,6,0,636,636,1,1,6,1,0,0,0,1,13,164,64,20,5,87,36,33,16,9,145,98,1,0,20,12,9,0,37,17,46,39,3,0,2,2,33,21,8,2,29,16,6,27,18,45,18,0,0,0,0,0,1,9,0,17,0,24,7,3,4,2,10,6,0,90,9,0,1.27,0.34,0,92,15,17,3,1,0,1,0,12,13,7,1,0,2,0,0,0,5,9,0,0,33,16,0,0,0,0,0,0,0,0,63,11,29,13,33,21,15.16,18.63,45.36,1.42,23.21,2.83,12.31,4.67,1.27,0.14,0.14,20.52,0.14,2.83,1.27,4.1,0.85,0.14,0.85,2.55,0,0,0,2.55,0,0,0,0.14,0,3.4,0.42,5.24,6.51,0.42,0.28,4.67,1.13,0.57,0.28,1.84,0.85,0,0,12.74,1.27,0,9.06,0.71,5.09,13.87,0,0,2.41,5.52,0,0.28,2.97,0.28,2.26,3.82,6.36,0,0,0.14,1.27,0.99,1.7,0.18,0.05,0,13.02,2.12,2.41,0.42,0.14,0,0.14,1.7,1.84,0.99,0.14,0,0,0.71,1.27,0,0,0.28,0,0,0,4.67,2.26,0,0,0,0,0,0,0,8.92,1.56,4.1,1.84,4.67,2.97,39.02,25,41.38,48.48,67.59,0,60,0,55.17,83.33,100,16.67,0,100,25,45.95,84.78,0,100,63.64,25,75,69.23,0,69.23,0,0,0,48.48,0,0,0,38.41,55,33.33,44.83,63.64,None,238639,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,288,GH,GHA,Ghana,288,GH,GHA,Ghana,Forward,FW,FWD,71139
252563,Romania,Liga2,2025_2026,A. Buziuc,Alexandru Daniel,Buziuc,true,1994-03-15,false,Corvinul Hunedoara,11619,CF,182,76,right,720,191744,57,Striker,cf,9,8,7,1,671,671,2,2,23,8,1,0,0,0,11,144,57,25,5,39,15,51,23,9,145,103,0,0,21,9,9,1,33,16,45,42,2,1,3,3,33,22,15,10,6,5,14,42,34,38,13,0,0,0,0,0,0,7,0,15,0,29,14,4,6,3,34,24,9,76,11,0,4.03,1.27,0,108,39,1,3,4,1,0,1,13,17,23,3,0,1,0,0,0,8,11,3,0,51,23,0,0,0,0,0,0,0,0,69,17,15,4,33,22,15.85,25.91,13.48,4.56,19.31,3.35,5.23,6.84,1.21,0.27,0.27,19.45,0,2.82,1.21,0.8,3.08,1.07,1.88,4.56,0.13,0,0,1.74,0,0,0,0,0,3.89,0.54,4.43,6.04,0.27,0.4,4.43,2.01,0.8,0.4,1.48,3.22,1.21,0,10.19,1.48,0,7.65,0.67,2.01,13.82,0,0.13,2.15,5.63,0.13,0.4,2.95,1.34,0.67,5.63,5.09,0,0,0,0.94,1.88,1.21,0.54,0.17,0,14.49,5.23,0.13,0.4,0.54,0.13,0,1.74,2.28,3.08,0.4,0,0.13,1.07,1.48,0.4,0,0.13,0,0,0,6.84,3.08,0,0,0,0,0,0,0,9.25,2.28,2.01,0.54,4.43,2.95,39.58,20,38.46,45.1,71.03,0,42.86,11.11,83.33,34.78,25,8.696,0,0,77.8,48.48,93.33,50,100,66.67,66.67,50,63.64,11.1,64.71,100,0,0,45.1,0,0,0,47.92,68,38.46,66.67,66.67,None,252563,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g282003_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Forward,FW,FWD,11619
252563,Romania,Liga2,2025_2026,A. Buziuc,Alexandru Daniel,Buziuc,true,1994-03-15,false,Corvinul Hunedoara,11619,W,182,76,right,720,191744,40,Right Winger,rw,9,8,7,1,671,671,2,2,23,8,1,0,0,0,11,144,57,25,5,39,15,51,23,9,145,103,0,0,21,9,9,1,33,16,45,42,2,1,3,3,33,22,15,10,6,5,14,42,34,38,13,0,0,0,0,0,0,7,0,15,0,29,14,4,6,3,34,24,9,76,11,0,4.03,1.27,0,108,39,1,3,4,1,0,1,13,17,23,3,0,1,0,0,0,8,11,3,0,51,23,0,0,0,0,0,0,0,0,69,17,15,4,33,22,15.85,25.91,13.48,4.56,19.31,3.35,5.23,6.84,1.21,0.27,0.27,19.45,0,2.82,1.21,0.8,3.08,1.07,1.88,4.56,0.13,0,0,1.74,0,0,0,0,0,3.89,0.54,4.43,6.04,0.27,0.4,4.43,2.01,0.8,0.4,1.48,3.22,1.21,0,10.19,1.48,0,7.65,0.67,2.01,13.82,0,0.13,2.15,5.63,0.13,0.4,2.95,1.34,0.67,5.63,5.09,0,0,0,0.94,1.88,1.21,0.54,0.17,0,14.49,5.23,0.13,0.4,0.54,0.13,0,1.74,2.28,3.08,0.4,0,0.13,1.07,1.48,0.4,0,0.13,0,0,0,6.84,3.08,0,0,0,0,0,0,0,9.25,2.28,2.01,0.54,4.43,2.95,39.58,20,38.46,45.1,71.03,0,42.86,11.11,83.33,34.78,25,8.696,0,0,77.8,48.48,93.33,50,100,66.67,66.67,50,63.64,11.1,64.71,100,0,0,45.1,0,0,0,47.92,68,38.46,66.67,66.67,None,252563,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g282003_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Forward,FW,FWD,11619
262971,Romania,Liga2,2025_2026,V. Lică,Viorel,Lică,true,1995-05-14,false,Corvinul Hunedoara,11619,CB,191,86,right,720,191744,100,Right Centre Back,rcb,2,1,1,1,87,87,0,0,0,0,0,0,0,0,0,12,5,7,1,2,1,2,2,0,61,47,0,0,4,2,0,0,25,17,2,2,0,0,0,0,29,25,14,4,0,0,8,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,1,0,15,8,1,0,0,0,37,1,0,0,3,0,0,0,1,13,2,0,0,1,1,0,0,0,7,0,0,2,2,0,0,0,0,0,0,0,0,11,7,1,0,29,25,22.51,35.06,0,6.21,12.41,7.24,2.07,2.07,0,0,0,63.1,0,4.14,0,0,0,0,8.28,15.52,0,0,0,0,0,0,0,0,0,1.03,1.03,25.86,2.07,0,0,30,14.48,0,0,0,1.03,0,0,15.52,8.28,1.03,5.17,1.03,1.03,48.62,0,0,17.59,2.07,0,0,25.86,4.14,0,15.52,0,0,0,0,0,1.03,2.07,0,0,0,38.28,1.03,0,0,3.1,0,0,1.03,13.45,2.07,0,0,0,0,7.24,0,0,1.03,1.03,0,0,2.07,2.07,0,0,0,0,0,0,0,11.38,7.24,1.03,0,30,25.86,41.67,14.29,50,100,77.05,0,50,0,0,0,0,0,0,0,0,68,100,0,0,86.21,28.57,0,0,0,53.85,0,0,100,100,0,0,0,91.67,100,50,0,86.21,None,262971,"",,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png,642,RO,ROU,Romania,642,RO,ROU,Romania,Defender,DF,DEF,11619
256933,Romania,Liga2,2025_2026,D. Mboumbouni,Dylan,Mboumbouni,false,1996-02-20,false,Chindia Târgovişte,11627,CB,182,0,right,720,191744,100,Right Centre Back,rcb,2,0,0,2,46,46,0,0,0,0,0,0,0,0,0,4,2,2,0,1,1,0,0,0,26,25,0,0,1,1,0,0,13,12,4,4,0,0,0,0,7,7,2,2,0,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,4,3,0,0,0,0,22,0,0,0,5,0,0,2,0,5,0,0,2,2,1,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,7,7,21.06,47.43,0,3.91,7.83,3.91,1.96,0,0,0,0,50.87,0,1.96,0,0,0,0,11.74,13.7,0,0,0,0,0,0,0,0,0,1.96,0,25.43,7.83,0,0,13.7,3.91,0,0,0,0,0,0,7.83,5.87,0,3.91,0,1.96,48.91,0,0,23.48,7.83,0,0,13.7,3.91,0,15.65,0,0,0,0,0,1.96,1.96,0,0,0,43.04,0,0,0,9.78,0,0,0,9.78,0,0,3.91,3.91,0,7.83,0,3.91,3.91,1.96,3.91,0,0,0,0,0,0,0,0,0,0,5.87,1.96,1.96,0,13.7,13.7,50,0,100,0,96.15,0,100,0,0,0,0,0,0,0,0,92.31,100,0,0,100,100,0,0,0,80,0,100,50,0,0,0,0,75,50,100,0,100,None,256933,"",,male,active,https://cdn5.wyscout.com/photos/players/public/g289528_100x130.png,250,FR,FRA,France,140,CF,CAF,Central African Republic,Defender,DF,DEF,11627
